,text,cleaned,polarity,subjectivity,sentiment,neg,neu,pos,compound,Polarity,Subjective,text_len,text_word_count
505,"@Bae_bies you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/FTY2q2fzkg", bies you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.87,0.13,0.5106,0.4,0.8,151,23
506,"@Javeedk69451940 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/Ipct8PsH9B", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
507,"@AroraYuvraj10 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/YZOHGcsY1k", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
508,"@heyitskunnu you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/xzV7zfcvDp", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
509,"@ihimanshubassi you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/b4VYWZT5NC", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
510,"@WwwMj43 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/Y1kvjv9w3f", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
511,"@news_vanya you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/iTZgupjWyO", vanya you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.76,0.24,0.836,1.0,0.3,161,27
512,"Microsoft Hololens 2 3D model
#microsoft #hololens #mixed #augmented #reality #virtual #holographic #headset #mwc19 #oculus #rift #samsung #gear #ar #vr #mr #videogame

Learn more: https://t.co/WzGpR4HT3b https://t.co/P6l3nb5WWp",microsoft hololens 2 3d model microsoft hololens mixed augmented reality virtual holographic headset mwc19 oculus rift samsung gear ar vr mr videogame learn more ,0.25,0.375,neutral,0.0,1.0,0.0,0.0,0.25,0.375,162,24
513,"@vikramsnatak you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/6kaU205h90", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
514,"Newly Launched Products shoot at yesterday's ofline Launch Event. #GalaxyZFflip4 #GalaxyBuds2Pro
#GalaxyWatch5 #UnfoldYourWorld 
#GreaterInDelhi #Samsung 
#SamsungMembers #SamsungMakers 
@SamsungIndia https://t.co/cnzqA32myw",newly launched products shoot at yesterday ofline launch event galaxyzfflip4 galaxybuds2pro galaxywatch5 unfoldyourworld greaterindelhi samsung samsungmembers samsungmakers ,0.13636363636363635,0.45454545454545453,negative,0.127,0.794,0.079,-0.2263,0.13636363636363635,0.45454545454545453,173,17
515,"Samsung starts building a new semiconductor R&amp;D complex in Giheung 

#Samsung https://t.co/t7HSIntV6e via @NeowinFeed @baski_LA @smaksked @mdrechsler @Nicochan33 @MargaretSiegien @BillMew @robmay70 @Shi4Tech @gpnp_nic @CurieuxExplorer @Nigelj08223326 @FrRonconi @RagusoSergio",samsung starts building new semiconductor amp complex in giheung samsung via la nic ,-0.08181818181818182,0.42727272727272725,neutral,0.0,1.0,0.0,0.0,-0.08181818181818182,0.42727272727272725,84,13
516,"@UdayPra44720766 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/atTEtfcv0D", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
517,"@Vishwanathpm5 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/K7OrTb3CKR", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
518,"@Shree_reader you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/OL0zJKx4ZW", reader you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.76,0.24,0.836,1.0,0.3,162,27
519,"Get $2,400 off 85” QN90A Samsung Neo QLED 4K TV (2021)

⚡️PRICE: $2,599.99 OR $54.17/mo⚡️

➡️Buy here : https://t.co/e663ezPrOE

#Deals #Samsung #samsungproducts #SmartTV https://t.co/VD8KDJg7hP",get 2 400 off 85 qn90a samsung neo qled 4k tv 2021 price 2 599 99 or 54 17 mo buy here deals samsung samsungproducts smarttv ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0.0,0.0,125,26
520,"Get $2,400 off 85” QN90A Samsung Neo QLED 4K TV (2021)

⚡️PRICE: $2,599.99 OR $54.17/mo⚡️

➡️Buy here : https://t.co/iP2o7yDWrk

#Deals #Samsung #samsungproducts #SmartTV https://t.co/bbRd0olPVN",get 2 400 off 85 qn90a samsung neo qled 4k tv 2021 price 2 599 99 or 54 17 mo buy here deals samsung samsungproducts smarttv ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0.0,0.0,125,26
521,"@KushSon05785310 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/DSgBXDgLgu", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
522,"@Pk1671020Kumar you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/HGCJ8LcsXQ", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
523,"@mahi88535208 you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/fmNqg3Xy54", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
524,"@Nareshkhepar you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/t4cFNPmkB1", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
525,"@singarisandeep you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/YwtgZwlMb6", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
526,"@Shiva81280522 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/O9phD3PM41", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
527,"@Sushant25554803 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/PchhAXHOfZ", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
528,"@TantiVirat you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/OYzkWuXmiu", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
529,#New #firmware #Samsung Galaxy Note 10 Lite #SM_N770F #LYS | pda: #N770FXXU8GVG4 https://t.co/BR2V92s4xs, new firmware samsung galaxy note 10 lite sm n770f lys pda n770fxxu8gvg4 ,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453,73,12
530,#New #firmware #Samsung Galaxy Note 10 Lite #SM_N770F #LYS | pda: #N770FXXU8GVG4 https://t.co/3t39U0rZmh, new firmware samsung galaxy note 10 lite sm n770f lys pda n770fxxu8gvg4 ,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453,73,12
531,#New #firmware #Samsung Galaxy Note 10 Lite #SM_N770F #LYS | pda: #N770FXXU8GVG4 https://t.co/s1HNLCsy0s, new firmware samsung galaxy note 10 lite sm n770f lys pda n770fxxu8gvg4 ,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453,73,12
532,#New #firmware #Samsung Galaxy Note 10 Lite #SM_N770F #LYS | pda: #N770FXXU8GVG4 https://t.co/3mM1rfCDfD, new firmware samsung galaxy note 10 lite sm n770f lys pda n770fxxu8gvg4 ,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453,73,12
533,"@ot7purplelover you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/g1JExdDdPO", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
534,"@GGayiee you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/sByZIMOwnT", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
535,"@Chandan29136835 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/HehMaRvCqi", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
536,"@DivyashreeD5 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/p4uq0rrcJ5", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
537,"@mirror_muthu you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/rDTz2xlPyz", muthu you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.87,0.13,0.5106,0.4,0.8,152,23
538,"@imNikhilC1 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/DFO9gWRT5E", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
539,"@kaushik_veydeep you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/tiYgzErW6f", veydeep you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.76,0.24,0.836,1.0,0.3,163,27
540,"@GucciGa13590367 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/GCEOk2EItH", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
541,"@PriyankaUikey9 you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/w0seER05vI", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
542,"@ChahareMangal you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/1555WjQvUd", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
543,"Last-minute dinner plan? Dress?✅ Food?✅ Dishes? Leave that to your IntensiveWash™ Dishwasher. With its 60-minute Express Wash feature, you can get squeaky-clean dishes in just an hour. To bring it home, click: https://t.co/uSRmXZJrhn. #YouWillLoveDoingTheDishes #Samsung https://t.co/HlElfoFxvG",last minute dinner plan dress food dishes leave that to your intensivewash dishwasher with its 60 minute express wash feature you can get squeaky clean dishes in just an hour to bring it home click youwilllovedoingthedishes samsung ,0.18333333333333335,0.38333333333333336,positive,0.031,0.9,0.069,0.3612,0.18333333333333335,0.38333333333333336,232,37
544,"@manit_aggarwal you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/iP3iSeEl3W", aggarwal you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.76,0.24,0.836,1.0,0.3,164,27
545,"@mohitsa11308053 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/7LNewPSPOh", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
546,"@MohdAhm75670237 you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/4gK0NmZAIR", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
547,"Meet the #GalaxyZFlip4 
The #FlexCam which will make your photography much easy from Every angle without the use of Tripods..

#UnfoldYourWorld 
#GreaterInLucknow 
#Samsung 
#SamsungMembers 
#SamsungMakers
#WithGalaxy
#Collab
@SamsungIndia
@SamsungNewsIN 
@SamsungMobile https://t.co/kzjmtAArEa",meet the galaxyzflip4 the flexcam which will make your photography much easy from every angle without the use of tripods unfoldyourworld greaterinlucknow samsung samsungmembers samsungmakers withgalaxy collab ,0.43333333333333335,0.8333333333333334,positive,0.0,0.9,0.1,0.4404,0.43333333333333335,0.8333333333333334,209,27
548,"@imaks_98 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/urWIhh4WEp", 98 you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.76,0.24,0.836,1.0,0.3,158,27
549,"@akwaghmare_2 you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/et5A3enVnB", 2 you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,148,23
550,C$237.49 - #FreeShipping | Best sales in best prices Samsung Galaxy Buds Pro - Violet #Samsung       ?? https://t.co/wZnpckclxR       #sharious  #canadianbestseller  #canada #usa #product #Galaxy  #Samsung  #SMR190NZVAXAC  #Violet  #Samsung  #canada #usa. https://t.co/FfWCLrYcTE,c 237 49 freeshipping best sales in best prices samsung galaxy buds pro violet samsung sharious canadianbestseller canada usa product galaxy samsung smr190nzvaxac violet samsung canada usa ,1.0,0.3,positive,0.0,0.741,0.259,0.8555,1.0,0.3,189,27
551,"@PavanSp99827581 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/d9VqaHLYcw", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
552,"@KandiChinmay you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/BUmGmXIK9D", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
553,"@Sangeet37850882 you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/RbCZRCxoRg", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
554,"@Niladri75540068 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/BbSCXWbPyz", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
555,"@RupeshJaipal you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/AxmP5vkuYn", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
556,I really wish the #iphone camera was as good as the #samsung cameras. Theirs look so amazing compared to ours,i really wish the iphone camera was as good as the samsung cameras theirs look so amazing compared to ours,0.5,0.5666666666666668,positive,0.0,0.598,0.402,0.8947,0.5,0.5666666666666668,106,20
557,"@SnehalSatpute12 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/B5joHIT3Yq", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
558,"@sailuck71766674 you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/C0oUXKWMJS", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
559,"@alostkashmiri_ you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/jl2HNwsqav", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
560,"Save up to $700 on Samsung OLED 4K Smart TVs (2022)

⚡️PRICE: $2,199.99 OR $45.83/mo⚡️

➡️Buy here : https://t.co/g9uCQFSRtz

#Deals #Samsung #samsungproducts #SmartTV https://t.co/FGIx1lJIun",save up to 700 on samsung oled 4k smart tvs 2022 price 2 199 99 or 45 83 mo buy here deals samsung samsungproducts smarttv ,0.21428571428571427,0.6428571428571429,positive,0.0,0.789,0.211,0.7096,0.21428571428571427,0.6428571428571429,123,25
561,"@Kajal005548352 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/Jl3zgADGDv", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
562,"Save up to $700 on Samsung OLED 4K Smart TVs (2022)

⚡️PRICE: $2,199.99 OR $45.83/mo⚡️

➡️Buy here : https://t.co/WQW0LNQgcA

#Deals #Samsung #samsungproducts #SmartTV https://t.co/Od9F3em0V5",save up to 700 on samsung oled 4k smart tvs 2022 price 2 199 99 or 45 83 mo buy here deals samsung samsungproducts smarttv ,0.21428571428571427,0.6428571428571429,positive,0.0,0.789,0.211,0.7096,0.21428571428571427,0.6428571428571429,123,25
563,"@Manju31591432 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/qWvynkiW3F", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
564,"WE’RE LIVE!!

Stream now - https://t.co/D8nWC3Gz0h

See you 🚀💚

 #samsung #repair #gamp #gamprepair #Repairs #gamp #gampcare #gampsupport #device #deviceprotection #screenguard #screenguardbygamp #repairs #phonerepairs #viral #explore #exploremore #explorepage #gamplaunch https://t.co/OuG2Z08TYx",we re live stream now see you samsung repair gamp gamprepair repairs gamp gampcare gampsupport device deviceprotection screenguard screenguardbygamp repairs phonerepairs viral explore exploremore explorepage gamplaunch ,0.13636363636363635,0.5,neutral,0.0,1.0,0.0,0.0,0.13636363636363635,0.5,219,26
565,"@BabuluComedy you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/bKponrKRof", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
566,"@treasur15184037 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/0iq08w5muK", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
567,"@Smritip80901965 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/rBQrB1hdts", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
568,"@SomeshPal4 you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/oLi4U8N8JI", you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.752,0.248,0.836,1.0,0.3,155,26
569,"@SGovindNayakNa1 you're the connected ninja - the one who seeks connection!

Stay connected hands-free with #GalaxyZFlip4 and unfold your world.

#FlexEveryAngle #Samsung https://t.co/6qno0pIdZs", you re the connected ninja the one who seeks connection stay connected hands free with galaxyzflip4 and unfold your world flexeveryangle samsung ,0.4,0.8,positive,0.0,0.864,0.136,0.5106,0.4,0.8,146,22
570,Street #artist.  #KualaLumpur #Malaysia #streetartist #myphoto #PhotoOfTheDay #blackandwhitephotography #Samsung #mobilephotography #photography #portrait #drawing https://t.co/m8KIoJtZzl,street artist kualalumpur malaysia streetartist myphoto photooftheday blackandwhitephotography samsung mobilephotography photography portrait drawing ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0.0,0.0,150,13
571,"@chhola_bhatura you're the seeker - the one who loves exploring!

Go ahead, find your best angles and flex them with #GalaxyZFlip4, and unfold your world.

#FlexEveryAngle #Samsung https://t.co/KnPxstZa4F", bhatura you re the seeker the one who loves exploring go ahead find your best angles and flex them with galaxyzflip4 and unfold your world flexeveryangle samsung ,1.0,0.3,positive,0.0,0.76,0.24,0.836,1.0,0.3,163,27
572,"Get up to $1,000 off Samsung Neo QLED 8K TVs (2022)

⚡️PRICE: $4,799.99 OR $100.00/mo⚡️

➡️Buy here : https://t.co/vlGjHU7Fc3

#Deals #Samsung #samsungproducts #SmartTV https://t.co/cBuRWZEdyt",get up to 1 000 off samsung neo qled 8k tvs 2022 price 4 799 99 or 100 00 mo buy here deals samsung samsungproducts smarttv ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0.0,0.0,124,26
573,"Get up to $1,000 off Samsung Neo QLED 8K TVs (2022)

⚡️PRICE: $4,799.99 OR $100.00/mo⚡️

➡️Buy here : https://t.co/f4wa4xnEGx

#Deals #Samsung #samsungproducts #SmartTV https://t.co/Y9AYciG91T",get up to 1 000 off samsung neo qled 8k tvs 2022 price 4 799 99 or 100 00 mo buy here deals samsung samsungproducts smarttv ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0.0,0.0,124,26
